!!SBtab TableName='Reaction' TableType='Reaction' Document='Model' SBtabVersion='0.8'							
!ID	!ReactionFormula	!Reaction:Identifiers:kegg.reaction	!IsReversible	!Gene	!NameForPlots		
PTS_RPTSsy	D_Glucose + Phosphoenolpyruvate <=> Pyruvate + D_Glucose_6_phosphate	RPTSsy	True	PTS	pts		
substrate catalytic rate constant	667.84871	1/s		KGD_R08549		R08549	kcrf_R25
substrate catalytic rate constant	345.94291	1/s		SCS_R00405		R00405	kcrf_R26
substrate catalytic rate constant	341.79735	1/s		SDH_R02164		R02164	kcrf_R27
substrate catalytic rate constant	506.04068	1/s		FUM_R01082		R01082	kcrf_R28
substrate catalytic rate constant	338.53807	1/s		MDH_R00342		R00342	kcrf_R29
substrate catalytic rate constant	251.47113	1/s		PPC_R00345		R00345	kcrf_R30
substrate catalytic rate constant	70	1/s		CNL_R99999		R99999	kcrf_R31
product catalytic rate constant	323.99926	1/s		PTS_RPTSsy		RPTSsy	kcrr_R1
product catalytic rate constant	353.78871	1/s		PGI_R02740		R02740	kcrr_R2
product catalytic rate constant	320.64322	1/s		PFK_R04779		R04779	kcrr_R3
product catalytic rate constant	349.96066	1/s		ALD_R01070		R01070	kcrr_R4
product catalytic rate constant	162.86803	1/s		TIM_R01015		R01015	kcrr_R5
product catalytic rate constant	555.47257	1/s		GAP_R01061		R01061	kcrr_R6
product catalytic rate constant	989.39782	1/s		PGK_R01512		R01512	kcrr_R7
product catalytic rate constant	85.500409	1/s		PGM_R01518		R01518	kcrr_R8
product catalytic rate constant	360.26679	1/s		PGH_R00658		R00658	kcrr_R9
product catalytic rate constant	306.11877	1/s		PYK_R00200		R00200	kcrr_R10
product catalytic rate constant	50	1/s		PDH_R00209		R00209	kcrr_R11
product catalytic rate constant	484.61716	1/s		ZWF_R00835		R00835	kcrr_R12
product catalytic rate constant	140.67531	1/s		GLH_R02035		R02035	kcrr_R13
product catalytic rate constant	126.2607	1/s		PGD_R01528		R01528	kcrr_R14
product catalytic rate constant	550.681	1/s		RPI_R01056		R01056	kcrr_R15
product catalytic rate constant	134.01358	1/s		RPE_R01529		R01529	kcrr_R16
product catalytic rate constant	803.44759	1/s		TXT_R01641		R01641	kcrr_R17
product catalytic rate constant	657.18254	1/s		TAL_R08575		R08575	kcrr_R18
product catalytic rate constant	674.72648	1/s		TXT_R01067		R01067	kcrr_R19
product catalytic rate constant	91.45182	1/s		FBP_R00762		R00762	kcrr_R20
product catalytic rate constant	133.75142	1/s		CSN_R00351		R00351	kcrr_R21
product catalytic rate constant	201.4286	1/s		ACN_R01325		R01325	kcrr_R22
product catalytic rate constant	507.3044	1/s		ACN_R01900		R01900	kcrr_R23
product catalytic rate constant	50	1/s		ICD_R00709		R00709	kcrr_R24
product catalytic rate constant	183.42478	1/s		KGD_R08549		R08549	kcrr_R25
product catalytic rate constant	137.51265	1/s		SCS_R00405		R00405	kcrr_R26
product catalytic rate constant	138.9898	1/s		SDH_R02164		R02164	kcrr_R27
product catalytic rate constant	166.55828	1/s		FUM_R01082		R01082	kcrr_R28
product catalytic rate constant	311.3955	1/s		MDH_R00342		R00342	kcrr_R29
product catalytic rate constant	396.795	1/s		PPC_R00345		R00345	kcrr_R30
product catalytic rate constant	70	1/s		CNL_R99999		R99999	kcrr_R31
protein molecular mass	255848	Da		PTS_RPTSsy		RPTSsy	
protein molecular mass	61530	Da		PGI_R02740		R02740	
protein molecular mass	139360	Da		PFK_R04779		R04779	
protein molecular mass	39147	Da		ALD_R01070		R01070	
protein molecular mass	53940	Da		TIM_R01015		R01015	
protein molecular mass	35530	Da		GAP_R01061		R01061	
protein molecular mass	41120	Da		PGK_R01512		R01512	
protein molecular mass	28556	Da		PGM_R01518		R01518	
protein molecular mass	45650	Da		PGH_R00658		R00658	
protein molecular mass	50000	Da		PYK_R00200		R00200	
protein molecular mass	282880	Da		PDH_R00209		R00209	
protein molecular mass	55700	Da		ZWF_R00835		R00835	
protein molecular mass	36310	Da		GLH_R02035		R02035	
protein molecular mass	102960	Da		PGD_R01528		R01528	
protein molecular mass	19466	Da		RPI_R01056		R01056	
protein molecular mass	24554	Da		RPE_R01529		R01529	
protein molecular mass	73043	Da		TXT_R01641		R01641	
protein molecular mass	35219	Da		TAL_R08575		R08575	
protein molecular mass	73043	Da		TXT_R01067		R01067	
protein molecular mass	36834	Da		FBP_R00762		R00762	
protein molecular mass	96020	Da		CSN_R00351		R00351	
protein molecular mass	95588	Da		ACN_R01325		R01325	
protein molecular mass	95588	Da		ACN_R01900		R01900	
protein molecular mass	45760	Da		ICD_R00709		R00709	
protein molecular mass	1209180	Da		KGD_R08549		R08549	
protein molecular mass	71170	Da		SCS_R00405		R00405	
protein molecular mass	792299	Da		SDH_R02164		R02164	
protein molecular mass	60000	Da		FUM_R01082		R01082	
protein molecular mass	32337	Da		MDH_R00342		R00342	
protein molecular mass	198120	Da		PPC_R00345		R00345	
protein molecular mass	1500000	Da		CNL_R99999		R99999	
molecular mass	134	Da	_S__Malate		C00149		
molecular mass	810	Da	Acetyl_CoA		C00024		
molecular mass	116	Da	Fumarate		C00122		
molecular mass	174	Da	cis_Aconitate		C00417		
molecular mass	276	Da	_6_Phospho_D_gluconate		C00345		
molecular mass	98	Da	Orthophosphate		C00009		
molecular mass	88	Da	Pyruvate		C00022		
molecular mass	744	Da	NADPplus		C00006		
molecular mass	745	Da	NADPH		C00005		
molecular mass	665	Da	NADH		C00004		
molecular mass	664	Da	NADplus		C00003		
molecular mass	507	Da	ATP		C00002		
molecular mass	18	Da	H2O		C00001		
molecular mass	146	Da	_2_Oxoglutarate		C00026		
molecular mass	132	Da	Oxaloacetate		C00036		
molecular mass	318	Da	Ubiquinone		C00399		
molecular mass	200	Da	D_Erythrose_4_phosphate		C00279		
molecular mass	320	Da	Ubiquinol		C00390		
molecular mass	427	Da	ADP		C00008		
molecular mass	192	Da	Isocitrate		C00311		
molecular mass	230	Da	D_Ribulose_5_phosphate		C00199		
molecular mass	230	Da	D_Xylulose_5_phosphate		C00231		
molecular mass	260	Da	D_Glucose_6_phosphate		C00092		
molecular mass	266	Da	_3_Phospho_D_glyceroyl_phosphate		C00236		
molecular mass	768	Da	CoA		C00010		
molecular mass	44	Da	CO2		C00011		
molecular mass	230	Da	D_Ribose_5_phosphate		C00117		
molecular mass	170	Da	Glycerone_phosphate		C00111		
molecular mass	180	Da	D_Glucose		C00031		
molecular mass	340	Da	D_Fructose_1_6_bisphosphate		C00354		
molecular mass	170	Da	D_Glyceraldehyde_3_phosphate		C00118		
molecular mass	168	Da	Phosphoenolpyruvate		C00074		
molecular mass	192	Da	Citrate		C00158		
molecular mass	868	Da	Succinyl_CoA		C00091		
molecular mass	186	Da	_3_Phospho_D_glycerate		C00197		
molecular mass	258	Da	D_Glucono_1_5_lactone_6_phosphate		C01236		
molecular mass	260	Da	D_Fructose_6_phosphate		C00085		
molecular mass	186	Da	_2_Phospho_D_glycerate		C00631		
molecular mass	118	Da	Succinate		C00042		
molecular mass	290	Da	Sedoheptulose_7_phosphate		C05382		
%							
!!SBtab DocumentName='Model' TableName='Flux' TableType='Quantity' Unit='mM/s' SBtabVersion='0.8'							
!QuantityType	!Reaction	!Reaction:Identifiers:kegg.reaction	!Value				
flux	PTS_RPTSsy	RPTSsy	0.5691				
flux	PGI_R02740	R02740	0.385				
flux	PFK_R04779	R04779	0.0417				
flux	ALD_R01070	R01070	0.04702				
flux	TIM_R01015	R01015	0.0445				
flux	GAP_R01061	R01061	0.1163				
flux	PGK_R01512	R01512	0.0946				
flux	PGM_R01518	R01518	0.0729				
flux	PGH_R00658	R00658	0.11875				
flux	PYK_R00200	R00200	0.1841				
flux	PDH_R00209	R00209	0.3787				
flux	ZWF_R00835	R00835	0.1813				
flux	GLH_R02035	R02035	0.1568				
flux	PGD_R01528	R01528	0.1323				
flux	RPI_R01056	R01056	0.049933333				
flux	RPE_R01529	R01529	0.077233333				
flux	TXT_R01641	R01641	0.0448				
flux	TAL_R08575	R08575	0.0448				
flux	TXT_R01067	R01067	0.0273				
flux	FBP_R00762	R00762	0				
flux	CSN_R00351	R00351	0.154				
flux	ACN_R01325	R01325	0.154				
flux	ACN_R01900	R01900	0.154				
flux	ICD_R00709	R00709	0.154				
flux	KGD_R08549	R08549	0.0924				
flux	SCS_R00405	R00405	0.1673				
flux	SDH_R02164	R02164	0.0924				
flux	FUM_R01082	R01082	0.0924				
flux	MDH_R00342	R00342	0.0602				
flux	PPC_R00345	R00345	-0.2114				
flux	CNL_R99999	R99999	0.4				
%							
!!SBtab DocumentName='Model' TableName='GibbsEnergyOfFormation' TableType='Quantity' Unit='kJ/mol' StandardConcentration='1mM' SBtabVersion='0.8'							
!QuantityType	!Compound	!Compound:Identifiers:kegg.compound	!Value				
standard Gibbs energy of formation	_S__Malate	C00149	-727.97778				
standard Gibbs energy of formation	Acetyl_CoA	C00024	-1151.2492				
standard Gibbs energy of formation	Fumarate	C00122	-724.52911				
standard Gibbs energy of formation	cis_Aconitate	C00417	-902.60787				
standard Gibbs energy of formation	_6_Phospho_D_gluconate	C00345	-1026.3426				
standard Gibbs energy of formation	Orthophosphate	C00009	-391.5326				
standard Gibbs energy of formation	Pyruvate	C00022	-399.88531				
standard Gibbs energy of formation	NADPplus	C00006	-913.36057				
standard Gibbs energy of formation	NADPH	C00005	-773.81284				
standard Gibbs energy of formation	NADH	C00004	-866.60383				
standard Gibbs energy of formation	NADplus	C00003	-939.44151				
standard Gibbs energy of formation	ATP	C00002	-1175.2727				
standard Gibbs energy of formation	H2O	C00001	-880				
standard Gibbs energy of formation	_2_Oxoglutarate	C00026	-577.85995				
standard Gibbs energy of formation	Oxaloacetate	C00036	-773.89654				
standard Gibbs energy of formation	Ubiquinone	C00399	-1035.1669				
standard Gibbs energy of formation	D_Erythrose_4_phosphate	C00279	-681.51172				
standard Gibbs energy of formation	Ubiquinol	C00390	-645.58739				
standard Gibbs energy of formation	ADP	C00008	-829.0672				
standard Gibbs energy of formation	Isocitrate	C00311	-903.29499				
standard Gibbs energy of formation	D_Ribulose_5_phosphate	C00199	-762.41907				
standard Gibbs energy of formation	D_Xylulose_5_phosphate	C00231	-765.79733				
standard Gibbs energy of formation	D_Glucose_6_phosphate	C00092	-855.78506				
standard Gibbs energy of formation	_3_Phospho_D_glyceroyl_phosphate	C00236	-1048.8318				
standard Gibbs energy of formation	CoA	C00010	-1052.6793				
standard Gibbs energy of formation	CO2	C00011	-409.70383				
standard Gibbs energy of formation	D_Ribose_5_phosphate	C00117	-764.44676				
standard Gibbs energy of formation	Glycerone_phosphate	C00111	-609.70778				
standard Gibbs energy of formation	D_Glucose	C00031	-490.12172				
standard Gibbs energy of formation	D_Fructose_1_6_bisphosphate	C00354	-1218.0142				
standard Gibbs energy of formation	D_Glyceraldehyde_3_phosphate	C00118	-604.17521				
standard Gibbs energy of formation	Phosphoenolpyruvate	C00074	-721.26667				
standard Gibbs energy of formation	Citrate	C00158	-910.93527				
standard Gibbs energy of formation	Succinyl_CoA	C00091	-1322.0459				
standard Gibbs energy of formation	_3_Phospho_D_glycerate	C00197	-721.32007				
standard Gibbs energy of formation	D_Glucono_1_5_lactone_6_phosphate	C01236	-1001.6807				
standard Gibbs energy of formation	D_Fructose_6_phosphate	C00085	-853.27647				
standard Gibbs energy of formation	_2_Phospho_D_glycerate	C00631	-717.17863				
standard Gibbs energy of formation	Succinate	C00042	-313.35451				
standard Gibbs energy of formation	Sedoheptulose_7_phosphate	C05382	-929.92516				
%							
!!SBtab DocumentName='Model' TableName='GibbsEnergyOfReaction' TableType='Quantity' Unit='kJ/mol' StandardConcentration='1mM' SBtabVersion='0.8'							
!QuantityType	!Reaction	!Reaction:Identifiers:kegg.reaction	!Value	!OriginalValue	!SumFormula		
standard Gibbs energy of reaction	PTS_RPTSsy	RPTSsy	-44.281981	-44.281981	D_Glucose + Phosphoenolpyruvate <=> Pyruvate + D_Glucose_6_phosphate		
standard Gibbs energy of reaction	PGI_R02740	R02740	2.5085872	2.5085872	D_Glucose_6_phosphate <=> D_Fructose_6_phosphate		
standard Gibbs energy of reaction	PFK_R04779	R04779	-18.532265	-18.532265	ATP + D_Fructose_6_phosphate <=> ADP + D_Fructose_1_6_bisphosphate		
standard Gibbs energy of reaction	ALD_R01070	R01070	4.1312497	4.1312497	D_Fructose_1_6_bisphosphate <=> Glycerone_phosphate + D_Glyceraldehyde_3_phosphate		
standard Gibbs energy of reaction	TIM_R01015	R01015	5.532567	5.532567	Glycerone_phosphate <=> D_Glyceraldehyde_3_phosphate		
standard Gibbs energy of reaction	GAP_R01061	R01061	19.713742	19.713742	Orthophosphate + NADplus + D_Glyceraldehyde_3_phosphate <=> NADH + _3_Phospho_D_glyceroyl_phosphate		
standard Gibbs energy of reaction	PGK_R01512	R01512	-18.693815	-18.693815	ADP + _3_Phospho_D_glyceroyl_phosphate <=> ATP + _3_Phospho_D_glycerate		
standard Gibbs energy of reaction	PGM_R01518	R01518	4.141437	4.141437	_3_Phospho_D_glycerate <=> _2_Phospho_D_glycerate		
standard Gibbs energy of reaction	PGH_R00658	R00658	-4.0880322	-4.0880322	_2_Phospho_D_glycerate <=> Phosphoenolpyruvate		
standard Gibbs energy of reaction	PYK_R00200	R00200	-24.824142	-24.824142	ADP + Phosphoenolpyruvate <=> Pyruvate + ATP		
standard Gibbs energy of reaction	PDH_R00209	R00209	-35.550697	-35.52045	Pyruvate + NADplus + CoA <=> Acetyl_CoA + NADH + CO2		
standard Gibbs energy of reaction	ZWF_R00835	R00835	-6.3478707	-6.3424698	NADPplus + D_Glucose_6_phosphate <=> NADPH + D_Glucono_1_5_lactone_6_phosphate		
standard Gibbs energy of reaction	GLH_R02035	R02035	-24.661907	-24.640924	D_Glucono_1_5_lactone_6_phosphate <=> _6_Phospho_D_gluconate		
standard Gibbs energy of reaction	PGD_R01528	R01528	-6.2326153	-6.2273125	_6_Phospho_D_gluconate + NADPplus <=> NADPH + D_Ribulose_5_phosphate + CO2		
standard Gibbs energy of reaction	RPI_R01056	R01056	-2.0276872	-2.025962	D_Ribulose_5_phosphate <=> D_Ribose_5_phosphate		
standard Gibbs energy of reaction	RPE_R01529	R01529	-3.3782613	-3.375387	D_Ribulose_5_phosphate <=> D_Xylulose_5_phosphate		
standard Gibbs energy of reaction	TXT_R01641	R01641	-3.8562818	-3.8530008	D_Xylulose_5_phosphate + D_Ribose_5_phosphate <=> D_Glyceraldehyde_3_phosphate + Sedoheptulose_7_phosphate		
standard Gibbs energy of reaction	TAL_R08575	R08575	-0.68782225	-0.68723705	D_Glyceraldehyde_3_phosphate + Sedoheptulose_7_phosphate <=> D_Erythrose_4_phosphate + D_Fructose_6_phosphate		
standard Gibbs energy of reaction	TXT_R01067	R01067	-10.142634	-10.134004	D_Erythrose_4_phosphate + D_Xylulose_5_phosphate <=> D_Glyceraldehyde_3_phosphate + D_Fructose_6_phosphate		
standard Gibbs energy of reaction	FBP_R00762	R00762	-26.794837	-26.77204	D_Fructose_1_6_bisphosphate <=> Orthophosphate + D_Fructose_6_phosphate		
standard Gibbs energy of reaction	CSN_R00351	R00351	-38.468872	-38.436142	Acetyl_CoA + Oxaloacetate <=> CoA + Citrate		
standard Gibbs energy of reaction	ACN_R01325	R01325	8.3274039	8.3203188	Citrate <=> cis_Aconitate		
standard Gibbs energy of reaction	ACN_R01900	R01900	-0.68712295	-0.68653834	cis_Aconitate <=> Isocitrate		
standard Gibbs energy of reaction	ICD_R00709	R00709	-11.431104	-11.421378	NADplus + Isocitrate <=> NADH + _2_Oxoglutarate + CO2		
standard Gibbs energy of reaction	KGD_R08549	R08549	-28.372726	-28.348586	NADplus + _2_Oxoglutarate + CoA <=> NADH + CO2 + Succinyl_CoA		
standard Gibbs energy of reaction	SCS_R00405	R00405	1.3391207	1.3379814	Orthophosphate + ADP + Succinyl_CoA <=> ATP + CoA + Succinate		
standard Gibbs energy of reaction	SDH_R02164	R02164	-21.595126	-21.576753	Ubiquinone + Succinate <=> Fumarate + Ubiquinol		
standard Gibbs energy of reaction	FUM_R01082	R01082	-3.4486706	-3.4457364	Fumarate <=> _S__Malate		
standard Gibbs energy of reaction	MDH_R00342	R00342	26.918927	26.896024	_S__Malate + NADplus <=> NADH + Oxaloacetate		
standard Gibbs energy of reaction	PPC_R00345	R00345	34.458646	36.7	Orthophosphate + Oxaloacetate <=> CO2 + Phosphoenolpyruvate		
standard Gibbs energy of reaction	CNL_R99999	R99999	-6.7217847	-6.7217847	D_Fructose_6_phosphate + 2 Orthophosphate + 2 NADplus + ADP <=> 2 Phosphoenolpyruvate + 2 H2O + 2 NADH + ATP		
%							
!!SBtab DocumentName='Model' TableName='ConcentrationConstraint' TableType='Quantity' Unit='mM' SBtabVersion='0.8'							
!QuantityType	!Compound	!Compound:Identifiers:kegg.compound	!Concentration:Min	!Concentration:Max			
concentration	_S__Malate	C00149	0.001	10			
concentration	Acetyl_CoA	C00024	0.001	10			
concentration	Fumarate	C00122	0.001	10			
concentration	cis_Aconitate	C00417	0.001	10			
concentration	_6_Phospho_D_gluconate	C00345	0.001	10			
concentration	Orthophosphate	C00009	10	10			
concentration	Pyruvate	C00022	0.001	10			
concentration	NADPplus	C00006	0.1	0.1			
concentration	NADPH	C00005	0.121	0.121			
concentration	NADH	C00004	0.0832	0.0832			
concentration	NADplus	C00003	1	1			
concentration	ATP	C00002	9.63	9.63			
concentration	H2O	C00001	1000	1000			
concentration	_2_Oxoglutarate	C00026	0.001	10			
concentration	Oxaloacetate	C00036	0.001	10			
concentration	Ubiquinone	C00399	0.1	0.1			
concentration	D_Erythrose_4_phosphate	C00279	0.001	10			
concentration	Ubiquinol	C00390	0.1	0.1			
concentration	ADP	C00008	0.555	0.555			
concentration	Isocitrate	C00311	0.001	10			
concentration	D_Ribulose_5_phosphate	C00199	0.001	10			
concentration	D_Xylulose_5_phosphate	C00231	0.001	10			
concentration	D_Glucose_6_phosphate	C00092	0.001	10			
concentration	_3_Phospho_D_glyceroyl_phosphate	C00236	0.001	10			
concentration	CoA	C00010	1	1			
concentration	CO2	C00011	0.01	0.01			
concentration	D_Ribose_5_phosphate	C00117	0.001	10			
concentration	Glycerone_phosphate	C00111	0.001	10			
concentration	D_Glucose	C00031	12	12			
concentration	D_Fructose_1_6_bisphosphate	C00354	0.001	10			
concentration	D_Glyceraldehyde_3_phosphate	C00118	0.001	10			
concentration	Phosphoenolpyruvate	C00074	0.001	10			
concentration	Citrate	C00158	0.001	10			
concentration	Succinyl_CoA	C00091	0.001	10			
concentration	_3_Phospho_D_glycerate	C00197	0.001	10			
concentration	D_Glucono_1_5_lactone_6_phosphate	C01236	0.001	10			
concentration	D_Fructose_6_phosphate	C00085	0.001	10			
concentration	_2_Phospho_D_glycerate	C00631	0.001	10			
concentration	Succinate	C00042	0.001	10			
concentration	Sedoheptulose_7_phosphate	C05382	0.001	10			
